age,income,pincodeRisk,duplicatePan,nameMatch,occupationRisk,label,firstName,lastName,panNumber,aadhaarNumber,mobile,email,occupation,pincode
21,56131,1,0,1,1,1,Simran,Sharma,SEXST0734I,322746413087,7914974578,simran.sharma437@hotmail.com,Unknown,924148
39,18332,1,0,1,1,1,Amit,Singh,ICLSN5961Q,326622443854,7140255553,amit.singh150@outlook.com,Broker,927674
22,59032,0,0,1,0,0,Priya,Gupta,AWYRU8969O,151422881902,9225854575,priya.gupta359@outlook.com,SelfEmployed,600322
61,120974,0,0,0,0,0,Karan,Sharma,BGRFO4317X,985989062859,7385660021,karan.sharma120@outlook.com,Teacher,403617
35,80753,0,0,1,0,0,Vikas,Gupta,VDQUO0032F,885826722661,9918451686,vikas.gupta847@yahoo.com,Doctor,408647
65,107280,0,0,1,0,0,Arjun,Jain,WEXRW0380V,877825068611,8786622811,arjun.jain795@outlook.com,Teacher,127078
61,87294,0,0,0,1,1,Arjun,Reddy,HKBLW7370W,541580611981,9280719624,arjun.reddy680@hotmail.com,Broker,400306
25,98109,0,0,1,0,0,Raj,Patel,HTSXE6869W,128923822030,9677570018,raj.patel487@gmail.com,Student,119752
51,117336,0,0,1,1,0,Rohit,Verma,DEYTK8491H,628609139458,6495703243,rohit.verma351@outlook.com,Broker,127172
31,67965,0,0,1,0,0,Rahul,Reddy,UMEVA0614Y,967503411780,8777902141,rahul.reddy542@gmail.com,Teacher,111119
46,140349,0,0,1,0,0,Arjun,Mehta,XYDZP5880J,884319294376,9680215914,arjun.mehta899@hotmail.com,Doctor,404540
57,84063,0,0,1,0,0,Sneha,Reddy,AYUCZ7121F,302579667254,7143535674,sneha.reddy716@gmail.com,Teacher,804348
39,28502,0,0,1,0,0,Isha,Singh,LZIGR9224L,239348026166,8088751603,isha.singh726@yahoo.com,SelfEmployed,567026
33,26522,0,1,1,0,1,Pooja,Yadav,BAWDB4210Q,636910555943,7509837009,pooja.yadav397@yahoo.com,Teacher,120539
26,85235,0,0,0,0,0,Anjali,Verma,RRZXA8484R,378905022627,7577076046,anjali.verma296@gmail.com,Trader,807464
43,70633,0,0,1,0,0,Amit,Das,PULXB0228Y,728712848132,6300859175,amit.das182@gmail.com,Trader,609195
56,87163,0,0,1,0,0,Rahul,Gupta,EKXYR8252J,870918953329,8915155794,rahul.gupta26@yahoo.com,Farmer,703787
34,115221,0,0,1,0,0,Simran,Mehta,ZLWNO0614D,378643070227,6657125419,simran.mehta682@outlook.com,Engineer,609615
21,113734,0,0,1,0,0,Neha,Jain,WKXVA2139J,216886332250,6112593062,neha.jain919@gmail.com,Farmer,609342
21,102962,0,0,1,0,0,Rohit,Mehta,SUZIU8817L,243589246310,9627326312,rohit.mehta876@yahoo.com,SelfEmployed,606120
43,108419,0,0,1,1,0,Pooja,Patel,UBCFG8400O,585667630354,9850750289,pooja.patel478@hotmail.com,Unknown,124382
45,106895,0,0,0,0,0,Karan,Sharma,FYSGR6117X,783149456025,8914171147,karan.sharma510@hotmail.com,Teacher,126739
21,121109,0,0,1,0,0,Karan,Gupta,VVBCA2277P,623262926838,7389312898,karan.gupta219@gmail.com,Doctor,123284
63,87205,0,0,1,0,0,Rahul,Patel,CQGTZ1985I,022342041332,9916430345,rahul.patel430@hotmail.com,Trader,806196
58,89474,1,0,1,0,0,Meera,Gupta,HJQUU0895O,067501759491,9966079870,meera.gupta219@yahoo.com,Student,925071
69,32877,0,0,0,1,1,Raj,Patel,PAHTN0490G,190227267710,9842986505,raj.patel89@hotmail.com,Unknown,604726
30,117060,0,0,1,0,0,Rohit,Jain,ZQKRV0366I,055846149803,8092384851,rohit.jain913@outlook.com,Trader,118449
53,116751,1,0,1,0,0,Aditya,Verma,EDMAF6004E,797722334975,7921541182,aditya.verma938@hotmail.com,Doctor,912962
36,50727,0,0,1,1,0,Amit,Yadav,WVHFY1090F,479758360604,6741605484,amit.yadav73@yahoo.com,Broker,701560
38,37924,0,0,1,0,0,Amit,Yadav,UENGS0044E,184595987868,9444159614,amit.yadav780@yahoo.com,Teacher,607989
62,48680,0,0,1,0,0,Vikas,Das,FQBTP9599X,448023921227,8549433522,vikas.das2@hotmail.com,Engineer,565932
30,38007,0,0,1,0,0,Meera,Nair,HSYLM0943L,668923699850,8021539058,meera.nair855@outlook.com,Doctor,601720
22,39011,0,0,1,1,0,Amit,Gupta,IFABS6032N,888873856668,7128194946,amit.gupta395@hotmail.com,Unknown,116087
37,51929,0,0,1,0,0,Meera,Nair,TZWGD9369C,237575094966,9482948493,meera.nair58@hotmail.com,Farmer,805842
53,77296,0,1,1,1,1,Priya,Nair,EWGNY7834X,881985979341,7855192983,priya.nair643@yahoo.com,Unknown,116514
69,67144,0,0,1,0,0,Raj,Yadav,FBORN8366U,437003124168,8097286813,raj.yadav259@outlook.com,Student,564409
51,120084,0,0,1,0,0,Anjali,Yadav,XYZGX2002R,029659583241,9577906942,anjali.yadav255@gmail.com,Engineer,111489
43,44700,1,0,1,0,0,Priya,Gupta,LKLNG5619N,711506711061,6512272221,priya.gupta626@yahoo.com,Doctor,918423
41,25995,0,0,1,0,0,Pooja,Patel,HHWZV7764O,510040121404,9265337727,pooja.patel272@yahoo.com,Farmer,606025
56,92756,0,0,1,0,0,Anjali,Kumar,VVNSU7428I,391700684839,9896460397,anjali.kumar29@hotmail.com,SelfEmployed,125648
51,87421,0,0,1,0,0,Priya,Sharma,TMJJV6729W,705715257516,9249966336,priya.sharma397@hotmail.com,SelfEmployed,709563
47,50605,0,0,1,0,0,Meera,Nair,HABAA7046A,989515695778,7784000766,meera.nair213@outlook.com,Teacher,111393
46,124111,1,0,1,0,0,Rohit,Das,YRYJL3778S,780458502084,7255142178,rohit.das31@hotmail.com,Doctor,903409
36,60733,1,0,1,0,0,Raj,Reddy,XQDQJ9911I,093466803501,7252707580,raj.reddy432@gmail.com,Teacher,928109
38,89840,1,0,1,1,0,Isha,Yadav,HQWKE8942B,075611694183,9045239436,isha.yadav31@outlook.com,Unknown,917413
49,63035,1,0,1,1,1,Priya,Reddy,PQPOP2901X,150390118422,9025856158,priya.reddy242@gmail.com,Broker,911352
69,41539,1,0,1,0,0,Meera,Gupta,DWATJ2317A,411009255891,7736221145,meera.gupta247@hotmail.com,Doctor,910635
38,141088,0,0,1,0,0,Anjali,Singh,ZLSYK5478K,491353528876,6160890683,anjali.singh59@gmail.com,Trader,116817
20,109282,0,0,1,0,0,Karan,Das,TISGZ7319K,733699348524,7020606611,karan.das108@hotmail.com,Engineer,112050
62,15468,0,0,1,0,0,Amit,Das,CBPCY0795W,587736823623,7860734764,amit.das541@hotmail.com,Student,604028
41,123063,0,0,1,1,0,Priya,Jain,LOSLG9370E,551262608332,7058948277,priya.jain938@hotmail.com,Unknown,404209
62,54410,0,0,1,0,0,Raj,Patel,KRGIK5442N,771331158401,8987515161,raj.patel466@hotmail.com,Student,803367
32,134176,1,0,1,0,0,Anjali,Verma,IKUAR0556S,274996358202,9747362835,anjali.verma700@yahoo.com,Farmer,925066
61,90369,0,0,1,0,0,Meera,Nair,LNXPD2156I,738302200145,8911972685,meera.nair347@outlook.com,Trader,604091
52,117579,0,0,1,0,0,Neha,Gupta,AHZHE1670O,815737831572,9598654384,neha.gupta202@gmail.com,Student,406107
31,79917,0,1,1,1,1,Isha,Gupta,FNVLY6261B,481827891070,9093493694,isha.gupta23@hotmail.com,Broker,804191
29,52750,1,0,1,1,1,Isha,Verma,KYBMD5218G,146976414781,9622985069,isha.verma421@yahoo.com,Cash,919490
59,119669,0,0,1,0,0,Pooja,Jain,GEVCI9097I,658355659550,9056868382,pooja.jain759@hotmail.com,Engineer,560889
43,131813,0,0,1,0,0,Pooja,Mehta,PRPSO4458A,475978442295,9285050726,pooja.mehta683@yahoo.com,Engineer,808737
46,19256,0,0,1,0,0,Pooja,Nair,ATEZS2184I,308140879767,6694326476,pooja.nair149@hotmail.com,Doctor,123414
61,26521,0,0,1,1,0,Neha,Mehta,SBAVN2626E,129823903076,8760196925,neha.mehta527@outlook.com,Broker,705661
32,37347,0,0,1,0,0,Isha,Singh,SZHXD1611H,954148230874,8433955561,isha.singh214@gmail.com,Farmer,120753
44,115436,0,0,1,0,0,Rohit,Verma,UNMUJ6675B,617398358280,9817370129,rohit.verma160@yahoo.com,Farmer,128687
69,36230,0,0,1,1,0,Vikas,Gupta,ITRLF9035X,790801747327,8127893830,vikas.gupta607@yahoo.com,Unknown,603173
58,73297,0,0,1,0,0,Meera,Singh,AVNDB0731W,182959155246,9745393076,meera.singh409@gmail.com,Engineer,127065
69,77983,0,0,1,0,0,Isha,Gupta,MLOLY0148B,194181735640,7094475801,isha.gupta5@yahoo.com,Farmer,119186
37,109031,1,0,1,0,0,Arjun,Yadav,YTVBV8749Y,644855982094,7778184510,arjun.yadav851@yahoo.com,Engineer,912270
35,148063,0,0,1,0,0,Raj,Sharma,FTUWF1855Y,274827697476,7221045967,raj.sharma521@yahoo.com,Teacher,565490
49,63476,0,0,1,1,0,Anjali,Gupta,PFVGS0028Q,213319689992,9523531464,anjali.gupta673@gmail.com,Broker,121703
21,87856,0,0,1,0,0,Meera,Reddy,BDUMY6222V,064301194808,9333265547,meera.reddy378@yahoo.com,Engineer,113146
66,129537,1,0,1,0,0,Rahul,Jain,JFMWJ3175N,655586950104,6110971860,rahul.jain283@hotmail.com,SelfEmployed,906803
47,67239,0,0,1,0,0,Arjun,Kumar,OHUXR6940Q,322996355108,9941098022,arjun.kumar368@outlook.com,Farmer,803865
39,66091,0,0,0,0,0,Raj,Reddy,XOFJI4755F,934041697857,6262682990,raj.reddy561@yahoo.com,Student,802914
64,106177,0,0,1,1,0,Isha,Sharma,KUSML9953P,948064729353,6310782557,isha.sharma86@hotmail.com,Broker,113732
27,135757,1,0,1,0,0,Isha,Sharma,VMBBN7762M,252361903841,9143550803,isha.sharma187@gmail.com,Trader,926671
48,95781,1,0,1,0,0,Rahul,Reddy,UHENY3584T,781427745823,8222598356,rahul.reddy123@yahoo.com,Engineer,902637
19,145548,0,0,1,0,0,Vikas,Jain,GYXEU0000N,332725167205,6099126604,vikas.jain769@hotmail.com,Student,708072
67,58107,1,0,1,0,0,Raj,Sharma,INTUD2003H,753749953631,8786241200,raj.sharma941@yahoo.com,Student,926144
51,117269,0,0,1,1,0,Karan,Yadav,KWENT0694B,618609225339,6819050967,karan.yadav305@gmail.com,Cash,121194
64,110495,0,0,1,0,0,Aditya,Mehta,HZCPY4361E,752072033032,7412350866,aditya.mehta167@yahoo.com,Trader,401441
41,90136,1,0,1,1,0,Rohit,Jain,BJOYX8256Q,603920731302,6049616124,rohit.jain596@outlook.com,Broker,909607
44,97341,0,0,1,0,0,Meera,Nair,MNYNQ1033C,576706903128,9464771403,meera.nair827@yahoo.com,Trader,409679
64,67727,0,1,1,0,1,Neha,Patel,EHJKZ9567J,192113436748,9548462213,neha.patel560@yahoo.com,Engineer,607418
63,35554,0,0,1,1,0,Simran,Gupta,BJPPE7381H,444131803291,7238209092,simran.gupta458@hotmail.com,Unknown,401839
20,92718,0,0,1,1,0,Neha,Mehta,BLYJX5242A,421798981681,8771465477,neha.mehta984@outlook.com,Cash,567721
37,96332,0,0,1,1,0,Meera,Sharma,UJNGC9986S,099753800046,8382188004,meera.sharma792@outlook.com,Cash,403840
18,111318,1,0,1,0,0,Meera,Kumar,TVUIB9804X,084749305714,7564999172,meera.kumar995@hotmail.com,Trader,920432
60,140454,0,0,1,1,0,Aditya,Sharma,QJILS1961V,474023398699,7053605973,aditya.sharma329@hotmail.com,Broker,116574
29,65961,0,0,1,1,0,Raj,Sharma,MQCJZ1335Q,602557554110,8401274154,raj.sharma134@yahoo.com,Cash,566660
34,34550,0,1,1,1,1,Aditya,Nair,FGSMC8861K,725005640064,8406826342,aditya.nair359@hotmail.com,Broker,113460
56,64742,0,0,1,0,0,Amit,Das,TOOLQ3376S,894221514870,8337727773,amit.das303@hotmail.com,Trader,114474
31,148507,1,0,1,0,0,Meera,Sharma,TQXKY2217N,275805924199,8937481696,meera.sharma392@hotmail.com,Doctor,900485
26,135041,0,0,1,0,0,Meera,Verma,PEMKF8040P,251858517605,8010247078,meera.verma717@yahoo.com,Teacher,129350
47,73731,0,0,1,1,0,Neha,Reddy,XGCWA6259N,842286172978,9124310871,neha.reddy659@outlook.com,Broker,707722
26,75461,0,0,1,1,0,Aditya,Sharma,QIFAY3511V,440090868877,9938240479,aditya.sharma693@yahoo.com,Cash,808122
33,91112,0,0,1,1,0,Simran,Singh,NDWSB9312D,731012516484,6020660078,simran.singh869@hotmail.com,Unknown,706630
34,109004,0,0,1,0,0,Arjun,Yadav,JJQTY6453J,011970392804,9136930391,arjun.yadav597@hotmail.com,Farmer,404502
27,36641,1,0,1,1,1,Simran,Nair,EWOCB3858O,970481878778,9415935794,simran.nair590@yahoo.com,Cash,929147
54,45089,1,0,1,1,1,Arjun,Gupta,OEXIX7550S,174487562092,7131257823,arjun.gupta909@hotmail.com,Unknown,909122
42,57945,0,0,1,0,0,Arjun,Das,NDQCC6290R,845855140776,8025892002,arjun.das444@gmail.com,Teacher,111122
27,90878,0,0,0,0,0,Rohit,Reddy,ATQOZ2093T,437533302234,9871825673,rohit.reddy629@yahoo.com,Student,706215
38,18218,1,0,1,0,0,Sneha,Mehta,KDGVV0183D,376891598348,6865708951,sneha.mehta322@yahoo.com,Engineer,911171
61,50550,1,0,1,1,1,Rahul,Mehta,GBCRK0883H,218088759655,7717720014,rahul.mehta259@gmail.com,Unknown,913956
34,111805,1,0,1,0,0,Sneha,Yadav,XMVEI6497X,141076339341,8189817133,sneha.yadav673@gmail.com,Trader,915232
60,97234,0,0,1,0,0,Aditya,Nair,EJWTW2571S,895788321974,8502572562,aditya.nair765@outlook.com,SelfEmployed,808006
46,34988,0,0,1,0,0,Simran,Sharma,UNMAU3503P,698747030034,9433797630,simran.sharma593@yahoo.com,Doctor,561504
25,140333,0,0,1,0,0,Sneha,Verma,LUKTZ3025W,533706178443,6112368448,sneha.verma266@gmail.com,Student,609746
19,99344,1,0,1,0,0,Priya,Nair,URTKT9344W,289697421540,6719352919,priya.nair914@hotmail.com,Teacher,921441
20,94039,1,0,1,0,0,Aditya,Mehta,JJHNA3605O,929788258829,7990980153,aditya.mehta72@gmail.com,Engineer,900446
20,122518,0,0,1,0,0,Sneha,Das,WHSLR3148W,338088110756,7545023930,sneha.das490@hotmail.com,Student,127664
63,122615,1,0,1,0,0,Sneha,Mehta,JDBNN3666C,529265122177,6408106414,sneha.mehta626@yahoo.com,Teacher,916413
27,141829,0,0,0,0,0,Priya,Sharma,SYAOK8482G,157366483347,8947435368,priya.sharma838@gmail.com,Trader,704185
27,13144,0,0,1,1,0,Neha,Das,KQEFK0466Q,262645823653,9727537190,neha.das983@hotmail.com,Unknown,800042
19,46446,0,0,1,0,0,Aditya,Reddy,LVKPV3901C,077143827623,6444293355,aditya.reddy921@hotmail.com,Farmer,115127
62,11635,1,0,1,0,1,Priya,Gupta,RZQPM7639S,497814336197,9946980400,priya.gupta994@outlook.com,Doctor,904363
59,60752,1,0,1,1,1,Meera,Gupta,BYYDG4855Q,174276230387,6695001975,meera.gupta461@yahoo.com,Unknown,924935
49,137337,0,0,1,1,0,Vikas,Kumar,PGMKW7597L,327341623080,6305859495,vikas.kumar98@outlook.com,Broker,802180
26,34401,0,0,1,0,0,Priya,Das,BDQSF8359I,363192376997,8151383703,priya.das247@gmail.com,SelfEmployed,118695
44,95232,1,0,1,0,0,Aditya,Sharma,HTRDJ9613H,147843063842,9060259264,aditya.sharma526@yahoo.com,Trader,922602
35,97709,0,0,1,1,0,Raj,Kumar,DSYTP2374S,430273981773,7259022752,raj.kumar108@hotmail.com,Broker,802489
56,89775,1,0,1,0,0,Anjali,Kumar,XDIMV2915C,536515119270,8615921740,anjali.kumar552@yahoo.com,Engineer,922115
35,131822,0,1,0,1,1,Priya,Reddy,BZTXN9932Z,909846150431,6029300634,priya.reddy68@yahoo.com,Cash,704745
41,143117,0,0,1,0,0,Meera,Sharma,TFORE9372K,049263626886,6353455929,meera.sharma328@gmail.com,Farmer,601773
31,111242,0,0,1,1,0,Simran,Jain,JWTAD1903A,491264839396,9371026796,simran.jain981@hotmail.com,Broker,117754
35,124646,0,0,1,1,0,Neha,Yadav,IWSUG7488L,291186634535,9812076364,neha.yadav422@hotmail.com,Cash,112272
27,132894,0,0,1,0,0,Sneha,Sharma,IXHYS8874C,929504407785,9420412714,sneha.sharma470@yahoo.com,Student,603830
54,45643,0,0,1,0,0,Vikas,Mehta,WXUSE5887O,164296838297,6620187675,vikas.mehta724@hotmail.com,Farmer,402137
57,18361,0,0,1,0,0,Rahul,Reddy,HVLEH3510C,871141305472,8076073555,rahul.reddy488@yahoo.com,Engineer,119022
47,120519,1,0,1,1,0,Anjali,Mehta,BKUDG7540R,373049666708,6179643024,anjali.mehta949@gmail.com,Unknown,924218
41,118806,0,0,1,1,0,Rohit,Reddy,HYDTE2925X,297350282686,8070765444,rohit.reddy793@outlook.com,Cash,708416
42,91747,0,0,1,1,0,Aditya,Patel,XYGOH7000B,226817886530,7221830433,aditya.patel343@gmail.com,Cash,124077
60,124749,1,1,1,0,1,Neha,Kumar,XUSXO2684W,319564108668,8884928006,neha.kumar405@gmail.com,Trader,904185
30,109524,0,0,1,0,0,Rohit,Sharma,BGRRE0130A,323400184643,6563563059,rohit.sharma209@gmail.com,SelfEmployed,404156
30,82481,0,0,1,1,0,Pooja,Mehta,QQBYP6624L,479926974444,9123717194,pooja.mehta246@outlook.com,Cash,127718
52,77778,0,0,1,0,0,Aditya,Kumar,IJXHQ3003N,578255901407,9549580326,aditya.kumar226@outlook.com,SelfEmployed,121414
37,32247,1,1,1,0,1,Isha,Gupta,UIBWY9793E,412934771356,6119738361,isha.gupta314@yahoo.com,Teacher,929071
68,130678,0,0,1,0,0,Meera,Verma,HJXZL6009Y,063742831861,7939916654,meera.verma2@hotmail.com,Doctor,120887
37,149836,0,0,1,0,0,Isha,Verma,RQZST6251I,187249686539,8744392826,isha.verma640@outlook.com,Engineer,605045
31,90583,0,0,1,0,0,Sneha,Yadav,AAPUI6956A,299950851881,9933964752,sneha.yadav330@outlook.com,Engineer,409677
50,52029,1,0,1,0,0,Rohit,Kumar,TIJDF5400E,496587149777,7053992160,rohit.kumar815@gmail.com,Trader,921049
21,57220,0,0,1,0,0,Karan,Jain,QXMBX7639G,704064890713,7430227404,karan.jain834@yahoo.com,SelfEmployed,409025
27,33943,0,0,1,0,0,Anjali,Mehta,BPVCB4418C,632555813970,9992951630,anjali.mehta571@yahoo.com,Engineer,117385
57,85058,0,0,1,1,0,Anjali,Nair,LLFQU8294X,418468684648,6576842240,anjali.nair576@gmail.com,Cash,568643
38,126076,0,0,1,0,0,Meera,Yadav,XUCOK3313E,651800465503,9311238409,meera.yadav347@hotmail.com,Engineer,702257
69,70129,0,0,1,0,0,Neha,Yadav,KHCVC2375I,668784075281,7637503496,neha.yadav959@outlook.com,Student,705415
49,40897,0,1,1,0,1,Vikas,Gupta,DZMTT2456I,386478211823,8087259571,vikas.gupta644@outlook.com,Doctor,705738
24,20451,0,0,1,0,0,Pooja,Jain,OJSJT4462Q,546947921157,7495636587,pooja.jain66@gmail.com,Student,802635
41,132608,0,0,1,0,0,Priya,Nair,MYOEX9458O,490947653863,7017768504,priya.nair341@outlook.com,Farmer,802241
22,50692,1,0,1,0,0,Simran,Nair,JPKQC9612P,640831248239,9586320347,simran.nair131@outlook.com,Engineer,916444
62,31313,0,0,1,0,0,Simran,Patel,SLOJR2705H,898793535479,6332719434,simran.patel978@hotmail.com,Student,409610
20,85386,1,0,0,0,1,Priya,Verma,XKPOQ0668Q,737241346547,9127186249,priya.verma800@outlook.com,Doctor,928630
32,57204,0,0,1,1,0,Raj,Das,HGBHU9518T,428182964023,7439365273,raj.das325@hotmail.com,Unknown,708322
26,98295,0,0,1,0,0,Sneha,Verma,WBUKB0490J,405726440206,8472563831,sneha.verma73@outlook.com,Farmer,601168
29,38733,0,0,1,1,0,Meera,Singh,LRIUG9497G,037123163430,8108603665,meera.singh390@hotmail.com,Broker,604296
37,113164,1,0,1,0,0,Sneha,Nair,VWGXL5309X,303838936768,8958579544,sneha.nair742@yahoo.com,Student,926529
58,9252,1,1,1,0,1,Amit,Yadav,YUYZN7460J,922205974341,6345338715,amit.yadav306@outlook.com,Trader,911529
65,111987,1,0,1,1,0,Meera,Das,VXXBZ5209Q,433854272288,9005476147,meera.das656@hotmail.com,Cash,927878
21,38018,0,0,1,0,0,Neha,Kumar,TFSKB4659A,018223373864,8212452793,neha.kumar211@gmail.com,Engineer,113187
38,112949,1,0,1,0,0,Rohit,Kumar,FAHXL1148U,362280685832,7536608824,rohit.kumar966@hotmail.com,Trader,908143
22,133502,0,0,1,0,0,Isha,Yadav,GGBYX9470Q,961604424003,9356201807,isha.yadav61@outlook.com,Engineer,110998
38,102905,1,0,1,0,0,Vikas,Reddy,GFGPA6981S,328100077363,6323931061,vikas.reddy86@yahoo.com,Engineer,901160
23,75628,0,0,1,0,0,Pooja,Jain,VJBUO2021B,788971354265,8305345171,pooja.jain990@outlook.com,Doctor,569727
35,66707,1,0,0,0,1,Anjali,Sharma,JPSMU9861T,309064675007,6796383744,anjali.sharma807@gmail.com,SelfEmployed,918904
19,89213,0,1,1,0,1,Amit,Jain,HSAYW8682J,937217528949,9973093565,amit.jain797@yahoo.com,SelfEmployed,404740
57,64946,0,0,1,1,0,Arjun,Das,HMHSC1054N,344607677131,9562841084,arjun.das899@hotmail.com,Broker,115744
22,9046,0,0,1,1,1,Isha,Jain,YQJAU5932C,279349139053,7798851432,isha.jain829@gmail.com,Unknown,709234
32,47996,0,0,1,1,0,Isha,Kumar,AVKAZ7509O,256968621377,8700044909,isha.kumar32@hotmail.com,Broker,801203
21,77523,1,0,1,0,0,Pooja,Gupta,DGAHV2368Z,974714499997,7732644074,pooja.gupta436@gmail.com,Trader,925125
57,29116,0,0,1,1,0,Sneha,Jain,NCOOM5070Z,348212323767,9607386090,sneha.jain619@hotmail.com,Unknown,112069
43,61691,0,0,1,0,0,Arjun,Yadav,WGBEP6679F,509218746423,6338994041,arjun.yadav283@gmail.com,Farmer,404274
65,62564,0,0,1,0,0,Amit,Mehta,JPUIJ4067N,223930498459,9144777224,amit.mehta457@yahoo.com,Farmer,604989
18,110886,0,0,1,0,0,Vikas,Nair,VTAQF7153X,443625025481,6991673393,vikas.nair829@yahoo.com,Doctor,704470
28,29335,0,0,1,0,0,Amit,Patel,RVUWB2564F,778451529164,9912846160,amit.patel280@outlook.com,Student,806364
28,128237,0,0,1,1,0,Isha,Verma,JWHVZ8549I,607096069164,6091399812,isha.verma821@outlook.com,Unknown,566118
59,21394,0,0,0,0,0,Isha,Singh,ADIDF9140F,219922902825,6315358383,isha.singh950@gmail.com,Doctor,113079
40,67823,0,0,1,1,0,Priya,Nair,OLCRU4982O,794094307991,8974879663,priya.nair335@hotmail.com,Broker,704627
22,34299,0,0,1,0,0,Karan,Sharma,LOURO0037I,428399265658,7860625906,karan.sharma386@hotmail.com,SelfEmployed,560192
68,65269,0,0,1,0,0,Sneha,Das,VFDXH8067G,702211373867,8746326918,sneha.das570@hotmail.com,Doctor,113931
36,96505,0,0,1,1,0,Neha,Singh,MADCQ0858G,993087023413,6398891791,neha.singh672@hotmail.com,Broker,560118
62,30779,0,0,1,0,0,Rohit,Singh,VJASW1708L,115394508746,7838915006,rohit.singh876@yahoo.com,Doctor,118047
22,61057,1,0,1,1,1,Aditya,Reddy,MERVV5634D,448856651945,7425902496,aditya.reddy262@outlook.com,Cash,923535
31,65453,0,1,1,0,1,Sneha,Singh,RDBVM2287P,307725419902,6803978871,sneha.singh444@gmail.com,Student,706399
58,117747,0,0,1,1,0,Isha,Sharma,WWCNB9097V,329237358293,8849426244,isha.sharma741@outlook.com,Cash,804355
65,65393,0,0,1,1,0,Arjun,Reddy,GHCTQ5911M,800542570508,7864010090,arjun.reddy944@gmail.com,Cash,607912
43,111485,0,1,1,1,1,Raj,Sharma,QPISW2494O,611385182740,8238092176,raj.sharma92@yahoo.com,Unknown,119214
68,128252,0,0,1,1,0,Priya,Verma,TBOQY0475K,709736566621,8448966348,priya.verma72@hotmail.com,Cash,409861
47,75287,0,1,1,1,1,Arjun,Nair,PSDBE5426T,567716126964,6561686324,arjun.nair210@outlook.com,Unknown,129507
40,109756,0,0,1,0,0,Neha,Nair,XCQBJ1246S,286511471808,8865134633,neha.nair671@outlook.com,Trader,603866
47,72628,0,0,1,1,0,Priya,Gupta,MOKWU9699K,729056197866,9203807245,priya.gupta357@yahoo.com,Unknown,807282
69,79478,1,1,1,0,1,Meera,Gupta,EFKDF0374Z,195823602856,8220882927,meera.gupta292@outlook.com,Teacher,921314
50,32078,1,0,1,0,0,Arjun,Kumar,UJFOA0637Z,084002447636,9635650439,arjun.kumar145@gmail.com,SelfEmployed,906689
47,32268,0,0,1,0,0,Sneha,Kumar,XIUXM7320U,189594031663,8887503321,sneha.kumar933@outlook.com,Farmer,602012
18,22110,0,0,1,0,0,Rohit,Jain,GUHOY7202S,159564523676,9701258222,rohit.jain674@hotmail.com,Engineer,705000
67,42324,0,0,1,0,0,Raj,Singh,PFFUT5608E,969887935930,6111335954,raj.singh967@yahoo.com,Teacher,403995
57,139259,0,0,1,1,0,Neha,Verma,MLKVY5165K,024394015938,9794812672,neha.verma527@gmail.com,Unknown,127763
61,56894,0,0,1,0,0,Neha,Mehta,MGNRU0823O,332093877638,6585399692,neha.mehta715@outlook.com,SelfEmployed,401290
34,12850,0,0,1,0,0,Sneha,Patel,IYKOV6537L,711100814044,7560703756,sneha.patel570@outlook.com,Farmer,605974
57,74715,1,0,1,0,0,Anjali,Verma,IAVWQ7717Y,101244375625,9597760904,anjali.verma251@gmail.com,SelfEmployed,925896
56,70480,0,0,1,0,0,Amit,Patel,SXDJZ0108N,682269541004,8419497482,amit.patel993@outlook.com,Engineer,566579
20,83534,1,0,1,0,0,Rahul,Yadav,JJJOL0086N,270459852431,7055840793,rahul.yadav560@outlook.com,SelfEmployed,927879
46,71608,0,0,1,1,0,Sneha,Reddy,GBWNI9599P,091266275362,6236524856,sneha.reddy100@yahoo.com,Unknown,807441
70,16639,0,1,1,0,1,Rahul,Kumar,NQUCV1872O,532864669636,6012604157,rahul.kumar543@outlook.com,SelfEmployed,128402
58,102915,1,0,1,1,0,Karan,Patel,AIVII8639K,650572600603,9368414793,karan.patel310@outlook.com,Cash,918792
54,49757,0,0,1,0,0,Arjun,Jain,OMINM1973H,189724720423,6291156027,arjun.jain518@hotmail.com,Trader,117051
47,36237,0,0,0,1,1,Meera,Singh,HPITU4885Y,078061637904,9114686312,meera.singh679@outlook.com,Cash,803280
55,94109,0,0,1,0,0,Pooja,Reddy,YLAVF7768S,727553373353,8033654744,pooja.reddy951@outlook.com,Doctor,802902
57,15177,0,0,1,1,0,Neha,Reddy,IQKWZ7789T,436178350484,9500311147,neha.reddy502@hotmail.com,Cash,409016
27,87373,0,1,1,0,0,Simran,Reddy,JCIUB5467M,694958312906,8155012859,simran.reddy372@yahoo.com,Engineer,803643
31,114825,1,0,0,0,1,Aditya,Jain,SUGBL0960H,996825271651,8118976966,aditya.jain938@outlook.com,SelfEmployed,901682
41,60279,1,0,1,1,1,Neha,Kumar,AUNDC7058J,978007411744,9948648111,neha.kumar40@hotmail.com,Broker,906656
63,83111,0,0,1,0,0,Isha,Yadav,WSMXA5683M,869545700680,7620782176,isha.yadav527@yahoo.com,Trader,603293
66,113073,1,0,1,0,0,Rahul,Jain,FJJUF8850X,850899681699,8308122486,rahul.jain859@outlook.com,SelfEmployed,905865
40,60053,0,0,1,0,0,Arjun,Gupta,RWSHY9733B,703489511131,9940895395,arjun.gupta577@gmail.com,Student,405299
